Profit;OrderNumber;OrderDate;Channel;Warehouse Code;Delivery Region Index;Product Description Index;Order Quantity;Unit Price;Line Total;Total Unit Cost;Customer Name Index;Customer Names;Customer Sales Group;Head Office Index;Product Name;Product Sales;City;Country
249,64200000000005;SO - 0007634;07.11.2016;Wholesale;NXH382;56;6;9;1085,4;9768,6;835,758;108;Vitz Company;Mid. Clients;27;Product 6;11016019,4;LISBOA (Lisbon);Portugal
377,5450000000001;SO - 0007638;08.11.2016;Wholesale;NXH382;55;2;11;1078,7;11865,7;701,155;89;Internatio Company;Mid. Clients;28;Product 2;10711068,9;Düsseldorf;Germany
1443,582;SO - 0007652;10.11.2016;Wholesale;NXH382;50;7;12;2673,3;32079,6;1229,718;150;Zooxo Ltd;Top Clients;43;Product 7;9503112,49999999;Rotterdam;Netherlands
250,91499999999996;SO - 0007690;14.11.2016;Wholesale;NXH382;55;14;11;716,9;7885,9;465,985;86;Voolith Ltd;Mid. Clients;66;Product 14;10295467,9;Düsseldorf;Germany
788,9920000000001;SO - 0007707;16.11.2016;Wholesale;NXH382;48;12;7;1715,2;12006,4;926,208;4;Eire Corp;Top Clients;64;Product 12;10660912,7;Zaragoza;Spain
340,69500000000005;SO - 0007792;25.11.2016;Wholesale;NXH382;49;2;11;757,1;8328,1;416,405;97;Twimbo Company;Mid. Clients;23;Product 2;10711068,9;Essen;Germany
265,32000000000005;SO - 0007795;25.11.2016;Wholesale;NXH382;48;13;10;1105,5;11055;840,18;27;Wise Company;Top Clients;28;Product 13;10153809,8;Zaragoza;Spain
959,4399999999998;SO - 0007816;27.11.2016;Wholesale;NXH382;59;1;7;2398,6;16790,2;1439,16;175;SHISEIDO Ltd;Mid. Clients;1;Product 1;9446611,40000001;Bremen;Germany
60,3;SO - 0007827;29.11.2016;Wholesale;NXH382;48;7;10;167,5;1675;107,2;13;Nexus Group;Top Clients;9;Product 7;9503112,49999999;Zaragoza;Spain
83,07999999999998;SO - 0007833;30.11.2016;Wholesale;NXH382;54;12;12;207,7;2492,4;124,62;58;Ozu Ltd;Lower Clients;14;Product 12;10660912,7;Poznan;Poland
457,27499999999986;SO - 0007836;30.11.2016;Wholesale;NXH382;56;13;6;1829,1;10974,6;1371,825;30;Shuffledri Group;Top Clients;28;Product 13;10153809,8;LISBOA (Lisbon);Portugal
536,5360000000001;SO - 0007855;03.12.2016;Wholesale;NXH382;49;4;9;958,1;8622,9;421,564;83;sanofi-ave Group;Lower Clients;29;Product 4;10834576,7;Essen;Germany
904,0979999999997;SO - 0007901;09.12.2016;Wholesale;NXH382;47;6;8;2318,2;18545,6;1414,102;70;Cogidoo Company;Top Clients;36;Product 6;11016019,4;Glasgow;UK
166,15999999999997;SO - 0007915;10.12.2016;Wholesale;NXH382;59;9;7;1038,5;7269,5;872,34;6;Family Corp;Mid. Clients;61;Product 9;10489225,2;Bremen;Germany
48,24000000000001;SO - 0007932;13.12.2016;Wholesale;NXH382;56;7;6;268;1608;219,76;92;Yodoo Ltd;Lower Clients;24;Product 7;9503112,49999999;LISBOA (Lisbon);Portugal
882,9929999999999;SO - 0007940;14.12.2016;Wholesale;NXH382;47;3;9;3839,1;34551,9;2956,107;8;Amerisourc Corp;Lower Clients;23;Product 3;10374661,9;Glasgow;UK
332,32000000000005;SO - 0007954;15.12.2016;Wholesale;NXH382;50;12;9;1038,5;9346,5;706,18;77;Valeant Corp;Top Clients;60;Product 12;10660912,7;Rotterdam;Netherlands
544,04;SO - 0007969;17.12.2016;Wholesale;NXH382;54;2;9;1876;16884;1331,96;107;NCS Group;Top Clients;26;Product 2;10711068,9;Poznan;Poland
441,597;SO - 0008024;24.12.2016;Wholesale;NXH382;50;4;7;1132,3;7926,1;690,703;95;Realbridge Corp;Top Clients;9;Product 4;10834576,7;Rotterdam;Netherlands
552,75;SO - 0008038;25.12.2016;Wholesale;NXH382;54;15;5;1005;5025;452,25;154;GOOD Ltd;Top Clients;60;Product 15;10747791,6;Poznan;Poland
688,76;SO - 0008047;27.12.2016;Wholesale;NXH382;56;10;9;1721,9;15497,1;1033,14;30;Shuffledri Group;Top Clients;28;Product 10;10736750;LISBOA (Lisbon);Portugal
447,42599999999993;SO - 0008060;28.12.2016;Wholesale;NXH382;48;13;8;1065,3;8522,4;617,874;160;Browsebug Company;Top Clients;16;Product 13;10153809,8;Zaragoza;Spain
510,53999999999996;SO - 0008061;28.12.2016;Wholesale;NXH382;47;9;12;1701,8;20421,6;1191,26;75;Cogilith Group;Mid. Clients;50;Product 9;10489225,2;Glasgow;UK
1167,81;SO - 0008062;28.12.2016;Wholesale;NXH382;50;2;10;3892,7;38927;2724,89;1;Geiss Company;Mid. Clients;6;Product 2;10711068,9;Rotterdam;Netherlands
1488,6059999999998;SO - 0008063;28.12.2016;Wholesale;NXH382;49;15;9;6472,2;58249,8;4983,594;148;Jabbercube Corp;Top Clients;8;Product 15;10747791,6;Essen;Germany
668,325;SO - 0008094;01.01.2017;Wholesale;NXH382;48;7;5;1172,5;5862,5;504,175;57;Camido Company;Top Clients;54;Product 7;9503112,49999999;Zaragoza;Spain
571,711;SO - 000171;09.06.2014;Wholesale;FLR025;60;1;9;1078,7;9708,3;506,989;101;Feednation Corp;Mid. Clients;29;Product 1;9446611,40000001;Sheffield;UK
1664,8830000000003;SO - 000299;25.06.2014;Wholesale;FLR025;66;4;7;5045,1;35315,7;3380,217;102;Linkbuzz Ltd;Mid. Clients;64;Product 4;10834576,7;KOBENHAVN (Copenhagen);Denmark
816,261;SO - 000352;01.07.2014;Wholesale;FLR025;60;11;8;2633,1;21064,8;1816,839;138;Zoovu Corp;Mid. Clients;9;Product 11;10003749,9;Sheffield;UK
1626,2240000000002;SO - 000410;08.07.2014;Wholesale;FLR025;60;15;11;3966,4;43630,4;2340,176;171;Accord Group;Top Clients;18;Product 15;10747791,6;Sheffield;UK
96,47999999999999;SO - 000557;24.07.2014;Wholesale;FLR025;66;11;8;241,2;1929,6;144,72;14;Alembic Ltd;Top Clients;2;Product 11;10003749,9;KOBENHAVN (Copenhagen);Denmark
1548,638;SO - 000587;27.07.2014;Wholesale;FLR025;60;5;10;5956,3;59563;4407,662;45;State Ltd;Top Clients;35;Product 5;9609803,3;Sheffield;UK
140,09699999999998;SO - 000911;03.09.2014;Wholesale;FLR025;66;12;11;824,1;9065,1;684,003;90;Aimbo Corp;Top Clients;49;Product 12;10660912,7;KOBENHAVN (Copenhagen);Denmark
1776,8400000000001;SO - 0001038;18.09.2014;Wholesale;FLR025;66;13;10;2961,4;29614;1184,56;102;Linkbuzz Ltd;Mid. Clients;64;Product 13;10153809,8;KOBENHAVN (Copenhagen);Denmark
640,185;SO - 0001122;28.09.2014;Wholesale;FLR025;60;5;12;1829,1;21949,2;1188,915;136;Bath Group;Top Clients;58;Product 5;9609803,3;Sheffield;UK
425,98600000000033;SO - 0001226;13.10.2014;Wholesale;FLR025;66;10;7;2505,8;17540,6;2079,814;134;Quimm Company;Top Clients;45;Product 10;10736750;KOBENHAVN (Copenhagen);Denmark
188,67200000000003;SO - 0001239;14.10.2014;Wholesale;FLR025;60;8;7;857,6;6003,2;668,928;39;Kazu Corp;Top Clients;45;Product 8;10172670,3;Sheffield;UK
422,6360000000002;SO - 0001283;20.10.2014;Wholesale;FLR025;60;11;10;2224,4;22244;1801,764;146;Vimbo Company;Top Clients;34;Product 11;10003749,9;Sheffield;UK
1267,7069999999999;SO - 0001295;22.10.2014;Wholesale;FLR025;60;13;12;2485,7;29828,4;1217,993;127;Topco Company;Top Clients;4;Product 13;10153809,8;Sheffield;UK
1359,5639999999999;SO - 0001316;25.10.2014;Wholesale;FLR025;60;11;9;2385,2;21466,8;1025,636;166;Brainspher Ltd;Top Clients;39;Product 11;10003749,9;Sheffield;UK
270,01;SO - 0001358;30.10.2014;Wholesale;FLR025;60;15;8;871;6968;600,99;26;Avavee Group;Top Clients;33;Product 15;10747791,6;Sheffield;UK
976,5250000000001;SO - 0001453;10.11.2014;Wholesale;FLR025;66;10;9;3906,1;35154,9;2929,575;164;Divanoodle Ltd;Top Clients;26;Product 10;10736750;KOBENHAVN (Copenhagen);Denmark
1042,587;SO - 0001465;11.11.2014;Wholesale;FLR025;66;1;10;1829,1;18291;786,513;41;Pixoboo Corp;Top Clients;25;Product 1;9446611,40000001;KOBENHAVN (Copenhagen);Denmark
1754,7299999999996;SO - 0001544;20.11.2014;Wholesale;FLR025;60;2;5;6499;32495;4744,27;135;Kaymbo Company;Mid. Clients;60;Product 2;10711068,9;Sheffield;UK
1083,2559999999999;SO - 0001583;24.11.2014;Wholesale;FLR025;66;14;11;2519,2;27711,2;1435,944;64;Fatz Group;Lower Clients;31;Product 14;10295467,9;KOBENHAVN (Copenhagen);Denmark
2367,78;SO - 0001591;26.11.2014;Wholesale;FLR025;66;8;7;3946,3;27624,1;1578,52;6;Family Corp;Mid. Clients;61;Product 8;10172670,3;KOBENHAVN (Copenhagen);Denmark
341,70000000000005;SO - 0001708;09.12.2014;Wholesale;FLR025;66;9;7;1139;7973;797,3;64;Fatz Group;Lower Clients;31;Product 9;10489225,2;KOBENHAVN (Copenhagen);Denmark
405,68499999999995;SO - 0001775;17.12.2014;Wholesale;FLR025;66;9;6;1159,1;6954,6;753,415;75;Cogilith Group;Mid. Clients;50;Product 9;10489225,2;KOBENHAVN (Copenhagen);Denmark
1118,5649999999996;SO - 0001807;21.12.2014;Wholesale;FLR025;60;10;8;5326,5;42612;4207,935;149;Fred's Company;Top Clients;19;Product 10;10736750;Sheffield;UK
118,59;SO - 0002120;20.01.2015;Wholesale;FLR025;66;5;5;201;1005;82,41;164;Divanoodle Ltd;Top Clients;26;Product 5;9609803,3;KOBENHAVN (Copenhagen);Denmark
3652,572;SO - 0002191;28.01.2015;Wholesale;FLR025;66;4;8;6190,8;49526,4;2538,228;144;Wordpedia Ltd;Top Clients;12;Product 4;10834576,7;KOBENHAVN (Copenhagen);Denmark
411,4470000000001;SO - 0002297;10.02.2015;Wholesale;FLR025;60;2;5;1788,9;8944,5;1377,453;16;Arbor Company;Top Clients;37;Product 2;10711068,9;Sheffield;UK
416,47199999999987;SO - 0002328;13.02.2015;Wholesale;FLR025;66;8;6;1125,6;6753,6;709,128;153;WOONSOCKET Corp;Top Clients;13;Product 8;10172670,3;KOBENHAVN (Copenhagen);Denmark
265,05200000000013;SO - 0002385;20.02.2015;Wholesale;FLR025;66;11;11;1152,4;12676,4;887,348;78;US Ltd;Top Clients;50;Product 11;10003749,9;KOBENHAVN (Copenhagen);Denmark
1933,6870000000001;SO - 0002451;28.02.2015;Wholesale;FLR025;60;1;6;3946,3;23677,8;2012,613;20;Tagfeed Ltd;Top Clients;56;Product 1;9446611,40000001;Sheffield;UK
3190,0709999999995;SO - 0002456;01.03.2015;Wholesale;FLR025;66;9;12;5406,9;64882,8;2216,829;171;Accord Group;Top Clients;18;Product 9;10489225,2;KOBENHAVN (Copenhagen);Denmark
361,3979999999999;SO - 0002464;02.03.2015;Wholesale;FLR025;60;11;8;1165,8;9326,4;804,402;77;Valeant Corp;Top Clients;60;Product 11;10003749,9;Sheffield;UK
1574,2320000000002;SO - 0002537;14.03.2015;Wholesale;FLR025;66;10;10;3577,8;35778;2003,568;140;Safecor Corp;Mid. Clients;53;Product 10;10736750;KOBENHAVN (Copenhagen);Denmark
546,72;SO - 0002635;26.03.2015;Wholesale;FLR025;60;10;12;1072;12864;525,28;96;Thoughtmix Ltd;Top Clients;43;Product 10;10736750;Sheffield;UK
1103,0879999999997;SO - 0002753;10.04.2015;Wholesale;FLR025;66;6;6;3939,6;23637,6;2836,512;156;Actavis Company;Top Clients;22;Product 6;11016019,4;KOBENHAVN (Copenhagen);Denmark
36,917;SO - 0002873;25.04.2015;Wholesale;FLR025;60;4;11;194,3;2137,3;157,383;45;State Ltd;Top Clients;35;Product 4;10834576,7;Sheffield;UK
1206;SO - 0002899;27.04.2015;Wholesale;FLR025;66;11;11;4020;44220;2814;77;Valeant Corp;Top Clients;60;Product 11;10003749,9;KOBENHAVN (Copenhagen);Denmark
3089,37;SO - 0003023;09.05.2015;Wholesale;FLR025;66;15;9;5326,5;47938,5;2237,13;3;Ascend Ltd;Lower Clients;28;Product 15;10747791,6;KOBENHAVN (Copenhagen);Denmark
1617,9830000000002;SO - 0003059;13.05.2015;Wholesale;FLR025;66;8;6;3946,3;23677,8;2328,317;88;Twitterbri Ltd;Top Clients;46;Product 8;10172670,3;KOBENHAVN (Copenhagen);Denmark
877,9679999999998;SO - 0003065;14.05.2015;Wholesale;FLR025;60;8;5;3658,2;18291;2780,232;172;BB17 Company;Lower Clients;18;Product 8;10172670,3;Sheffield;UK
656,1980000000001;SO - 0003132;23.05.2015;Wholesale;FLR025;66;11;12;1112,2;13346,4;456,002;101;Feednation Corp;Mid. Clients;29;Product 11;10003749,9;KOBENHAVN (Copenhagen);Denmark
190,5479999999999;SO - 0003200;29.05.2015;Wholesale;FLR025;60;9;7;1058,6;7410,2;868,052;122;Brightdog Corp;Mid. Clients;33;Product 9;10489225,2;Sheffield;UK
445,0140000000001;SO - 0003210;30.05.2015;Wholesale;FLR025;60;8;12;1085,4;13024,8;640,386;92;Yodoo Ltd;Lower Clients;24;Product 8;10172670,3;Sheffield;UK
349,33799999999997;SO - 0003238;03.06.2015;Wholesale;FLR025;66;1;11;1058,6;11644,6;709,262;56;Realpoint Corp;Lower Clients;11;Product 1;9446611,40000001;KOBENHAVN (Copenhagen);Denmark
393,96000000000004;SO - 0003334;14.06.2015;Wholesale;FLR025;66;6;11;1969,8;21667,8;1575,84;150;Zooxo Ltd;Top Clients;43;Product 6;11016019,4;KOBENHAVN (Copenhagen);Denmark
543,3029999999999;SO - 0003469;02.07.2015;Wholesale;FLR025;60;8;9;1025,1;9225,9;481,797;39;Kazu Corp;Top Clients;45;Product 8;10172670,3;Sheffield;UK
156,043;SO - 0003615;20.07.2015;Wholesale;FLR025;66;2;10;917,9;9179;761,857;67;Skyble Corp;Top Clients;12;Product 2;10711068,9;KOBENHAVN (Copenhagen);Denmark
952,2040000000002;SO - 0003781;08.08.2015;Wholesale;FLR025;60;11;12;2505,8;30069,6;1553,596;144;Wordpedia Ltd;Top Clients;12;Product 11;10003749,9;Sheffield;UK
911,7359999999999;SO - 0003815;12.08.2015;Wholesale;FLR025;66;14;11;3798,9;41787,9;2887,164;137;Aldi Ltd;Lower Clients;28;Product 14;10295467,9;KOBENHAVN (Copenhagen);Denmark
854,9200000000001;SO - 0003851;16.08.2015;Wholesale;FLR025;66;2;9;1943;17487;1088,08;30;Shuffledri Group;Top Clients;28;Product 2;10711068,9;KOBENHAVN (Copenhagen);Denmark
721,1879999999999;SO - 0003936;26.08.2015;Wholesale;FLR025;60;15;10;2003,3;20033;1282,112;29;Voolia Ltd;Top Clients;12;Product 15;10747791,6;Sheffield;UK
40,066;SO - 0003971;31.08.2015;Wholesale;FLR025;60;13;5;174,2;871;134,134;103;Skajo Ltd;Mid. Clients;36;Product 13;10153809,8;Sheffield;UK
226,45999999999992;SO - 0004010;06.09.2015;Wholesale;FLR025;60;14;6;1132,3;6793,8;905,84;122;Brightdog Corp;Mid. Clients;33;Product 14;10295467,9;Sheffield;UK
903,0259999999998;SO - 0004068;13.09.2015;Wholesale;FLR025;66;3;9;3926,2;35335,8;3023,174;63;Pfizer Corp;Top Clients;26;Product 3;10374661,9;KOBENHAVN (Copenhagen);Denmark
640,1179999999999;SO - 0004207;30.09.2015;Wholesale;FLR025;60;12;9;1882,7;16944,3;1242,582;165;Buzzshare Company;Top Clients;57;Product 12;10660912,7;Sheffield;UK
1973,15;SO - 0004292;11.10.2015;Wholesale;FLR025;66;5;7;3946,3;27624,1;1973,15;45;State Ltd;Top Clients;35;Product 5;9609803,3;KOBENHAVN (Copenhagen);Denmark
575,2620000000002;SO - 0004360;20.10.2015;Wholesale;FLR025;60;12;5;1085,4;5427;510,138;53;Kare Corp;Top Clients;50;Product 12;10660912,7;Sheffield;UK
108,53999999999999;SO - 0004377;23.10.2015;Wholesale;FLR025;60;1;10;241,2;2412;132,66;72;Wordware Company;Mid. Clients;15;Product 1;9446611,40000001;Sheffield;UK
668,7940000000003;SO - 0004492;06.11.2015;Wholesale;FLR025;66;4;7;2907,8;20354,6;2239,006;97;Twimbo Company;Mid. Clients;23;Product 4;10834576,7;KOBENHAVN (Copenhagen);Denmark
58,156000000000006;SO - 0004527;12.11.2015;Wholesale;FLR025;66;5;11;187,6;2063,6;129,444;17;Liberty Group;Top Clients;61;Product 5;9609803,3;KOBENHAVN (Copenhagen);Denmark
155,44;SO - 0004542;14.11.2015;Wholesale;FLR025;66;2;5;268;1340;112,56;6;Family Corp;Mid. Clients;61;Product 2;10711068,9;KOBENHAVN (Copenhagen);Denmark
266,32499999999993;SO - 0004802;13.12.2015;Wholesale;FLR025;66;5;6;1065,3;6391,8;798,975;35;Aromaticos Company;Top Clients;34;Product 5;9609803,3;KOBENHAVN (Copenhagen);Denmark
1375,6440000000002;SO - 0005000;06.01.2016;Wholesale;FLR025;60;10;7;2371,8;16602,6;996,156;146;Vimbo Company;Top Clients;34;Product 10;10736750;Sheffield;UK
154,16700000000003;SO - 0005237;01.02.2016;Wholesale;FLR025;66;8;7;261,3;1829,1;107,133;122;Brightdog Corp;Mid. Clients;33;Product 8;10172670,3;KOBENHAVN (Copenhagen);Denmark
533,856;SO - 0005374;18.02.2016;Wholesale;FLR025;66;7;9;1112,2;10009,8;578,344;87;Johnson Ltd;Lower Clients;53;Product 7;9503112,49999999;KOBENHAVN (Copenhagen);Denmark
91,45500000000001;SO - 0005436;23.02.2016;Wholesale;FLR025;66;10;9;261,3;2351,7;169,845;51;Yombu Corp;Top Clients;13;Product 10;10736750;KOBENHAVN (Copenhagen);Denmark
578,88;SO - 0005476;27.02.2016;Wholesale;FLR025;66;11;11;1072;11792;493,12;74;Dazzlesphe Corp;Top Clients;50;Product 11;10003749,9;KOBENHAVN (Copenhagen);Denmark
373,0559999999999;SO - 0005500;01.03.2016;Wholesale;FLR025;66;1;5;1165,8;5829;792,744;1;Geiss Company;Mid. Clients;6;Product 1;9446611,40000001;KOBENHAVN (Copenhagen);Denmark
46,43099999999998;SO - 0005525;04.03.2016;Wholesale;FLR025;60;8;8;221,1;1768,8;174,669;103;Skajo Ltd;Mid. Clients;36;Product 8;10172670,3;Sheffield;UK
44,68900000000002;SO - 0005748;01.04.2016;Wholesale;FLR025;66;6;7;194,3;1360,1;149,611;9;Walgreen Corp;Top Clients;10;Product 6;11016019,4;KOBENHAVN (Copenhagen);Denmark
308,736;SO - 0005897;19.04.2016;Wholesale;FLR025;66;2;12;857,6;10291,2;548,864;41;Pixoboo Corp;Top Clients;25;Product 2;10711068,9;KOBENHAVN (Copenhagen);Denmark
536,536;SO - 0005904;20.04.2016;Wholesale;FLR025;66;7;12;1031,8;12381,6;495,264;118;MEIJER Corp;Top Clients;46;Product 7;9503112,49999999;KOBENHAVN (Copenhagen);Denmark
1324,3890000000001;SO - 0006023;04.05.2016;Wholesale;FLR025;60;12;10;4013,3;40133;2688,911;15;Centizu Company;Top Clients;23;Product 12;10660912,7;Sheffield;UK
209,375;SO - 0006169;22.05.2016;Wholesale;FLR025;60;6;12;837,5;10050;628,125;26;Avavee Group;Top Clients;33;Product 6;11016019,4;Sheffield;UK
718,7759999999998;SO - 0006196;25.05.2016;Wholesale;FLR025;60;12;10;1996,6;19966;1277,824;71;Remedy Ltd;Top Clients;38;Product 12;10660912,7;Sheffield;UK
2076,732;SO - 0006293;03.06.2016;Wholesale;FLR025;66;4;6;3845,8;23074,8;1769,068;99;Flipbug Ltd;Top Clients;13;Product 4;10834576,7;KOBENHAVN (Copenhagen);Denmark
418,0799999999999;SO - 0006386;15.06.2016;Wholesale;FLR025;60;3;9;1742;15678;1323,92;113;Talane Group;Top Clients;64;Product 3;10374661,9;Sheffield;UK
1662,6719999999996;SO - 0006396;16.06.2016;Wholesale;FLR025;60;14;6;5038,4;30230,4;3375,728;134;Quimm Company;Top Clients;45;Product 14;10295467,9;Sheffield;UK
382,50299999999993;SO - 0006449;23.06.2016;Wholesale;FLR025;66;6;8;1159,1;9272,8;776,597;120;Chatterbri Ltd;Mid. Clients;50;Product 6;11016019,4;KOBENHAVN (Copenhagen);Denmark
1064,7640000000001;SO - 0006583;09.07.2016;Wholesale;FLR025;66;13;9;1835,8;16522,2;771,036;113;Talane Group;Top Clients;64;Product 13;10153809,8;KOBENHAVN (Copenhagen);Denmark
682,328;SO - 0006607;11.07.2016;Wholesale;FLR025;66;3;10;1795,6;17956;1113,272;89;Internatio Company;Mid. Clients;28;Product 3;10374661,9;KOBENHAVN (Copenhagen);Denmark
1054,714;SO - 0006754;27.07.2016;Wholesale;FLR025;66;15;11;3102,1;34123,1;2047,386;129;Sanum-Kehl Group;Lower Clients;50;Product 15;10747791,6;KOBENHAVN (Copenhagen);Denmark
1095,5840000000003;SO - 0006936;19.08.2016;Wholesale;FLR025;66;7;9;3912,8;35215,2;2817,216;86;Voolith Ltd;Mid. Clients;66;Product 7;9503112,49999999;KOBENHAVN (Copenhagen);Denmark
461,29499999999996;SO - 0007140;14.09.2016;Wholesale;FLR025;66;15;5;1025,1;5125,5;563,805;17;Liberty Group;Top Clients;61;Product 15;10747791,6;KOBENHAVN (Copenhagen);Denmark
324,01200000000006;SO - 0007190;18.09.2016;Wholesale;FLR025;66;14;6;1045,2;6271,2;721,188;84;The Ltd;Mid. Clients;27;Product 14;10295467,9;KOBENHAVN (Copenhagen);Denmark
2516,52;SO - 0007211;21.09.2016;Wholesale;FLR025;66;15;7;6291,3;44039,1;3774,78;12;Realcube Company;Lower Clients;66;Product 15;10747791,6;KOBENHAVN (Copenhagen);Denmark
871,134;SO - 0007314;02.10.2016;Wholesale;FLR025;66;12;10;3959,7;39597;3088,566;91;Zoonder Group;Top Clients;19;Product 12;10660912,7;KOBENHAVN (Copenhagen);Denmark
1591,92;SO - 0007342;05.10.2016;Wholesale;FLR025;66;10;7;3618;25326;2026,08;125;Zooveo Company;Top Clients;22;Product 10;10736750;KOBENHAVN (Copenhagen);Denmark
1211,6279999999997;SO - 0007355;07.10.2016;Wholesale;FLR025;60;9;11;3671,6;40387,6;2459,972;96;Thoughtmix Ltd;Top Clients;43;Product 9;10489225,2;Sheffield;UK
548,73;SO - 0007391;11.10.2016;Wholesale;FLR025;66;5;12;1829,1;21949,2;1280,37;162;Oba Company;Top Clients;41;Product 5;9609803,3;KOBENHAVN (Copenhagen);Denmark
1286,8020000000001;SO - 0007400;11.10.2016;Wholesale;FLR025;60;2;6;3899,4;23396,4;2612,598;146;Vimbo Company;Top Clients;34;Product 2;10711068,9;Sheffield;UK
3596,56;SO - 0007566;31.10.2016;Wholesale;FLR025;66;9;9;6539,2;58852,8;2942,64;45;State Ltd;Top Clients;35;Product 9;10489225,2;KOBENHAVN (Copenhagen);Denmark
267,33000000000004;SO - 0007627;06.11.2016;Wholesale;FLR025;66;9;10;891,1;8911;623,77;95;Realbridge Corp;Top Clients;9;Product 9;10489225,2;KOBENHAVN (Copenhagen);Denmark
1821,462;SO - 0007668;12.11.2016;Wholesale;FLR025;66;7;11;3959,7;43556,7;2138,238;165;Buzzshare Company;Top Clients;57;Product 7;9503112,49999999;KOBENHAVN (Copenhagen);Denmark
992,94;SO - 0007729;18.11.2016;Wholesale;FLR025;66;12;8;1909,5;15276;916,56;86;Voolith Ltd;Mid. Clients;66;Product 12;10660912,7;KOBENHAVN (Copenhagen);Denmark
410,03999999999996;SO - 0007773;22.11.2016;Wholesale;FLR025;66;7;12;1139;13668;728,96;109;WOCKHARDT Group;Top Clients;19;Product 7;9503112,49999999;KOBENHAVN (Copenhagen);Denmark
819,812;SO - 0007804;26.11.2016;Wholesale;FLR025;66;11;12;1782,2;21386,4;962,388;20;Tagfeed Ltd;Top Clients;56;Product 11;10003749,9;KOBENHAVN (Copenhagen);Denmark
759,9810000000002;SO - 0007805;26.11.2016;Wholesale;FLR025;66;3;9;3999,9;35999,1;3239,919;152;Eayo Company;Mid. Clients;33;Product 3;10374661,9;KOBENHAVN (Copenhagen);Denmark
1861,461;SO - 0007913;10.12.2016;Wholesale;FLR025;66;1;5;3798,9;18994,5;1937,439;107;NCS Group;Top Clients;26;Product 1;9446611,40000001;KOBENHAVN (Copenhagen);Denmark
34,16999999999999;SO - 0008016;23.12.2016;Wholesale;FLR025;66;15;7;201;1407;166,83;127;Topco Company;Top Clients;4;Product 15;10747791,6;KOBENHAVN (Copenhagen);Denmark
923,7959999999998;SO - 000135;04.06.2014;Wholesale;FLR025;61;5;5;2566,1;12830,5;1642,304;42;Colgate-Pa Group;Top Clients;20;Product 5;9609803,3;SARAJEVO;Bosnia
1211,4270000000001;SO - 000176;10.06.2014;Wholesale;FLR025;61;14;8;2472,3;19778,4;1260,873;152;Eayo Company;Mid. Clients;33;Product 14;10295467,9;SARAJEVO;Bosnia
258,419;SO - 000187;12.06.2014;Wholesale;FLR025;61;9;5;891,1;4455,5;632,681;136;Bath Group;Top Clients;58;Product 9;10489225,2;SARAJEVO;Bosnia
53,935;SO - 000633;03.08.2014;Wholesale;FLR025;61;4;5;234,5;1172,5;180,565;145;Janyx Group;Top Clients;11;Product 4;10834576,7;SARAJEVO;Bosnia
1231,7279999999998;SO - 0001051;20.09.2014;Wholesale;FLR025;61;13;6;2566,1;15396,6;1334,372;125;Zooveo Company;Top Clients;22;Product 13;10153809,8;SARAJEVO;Bosnia
381,9;SO - 0001079;23.09.2014;Wholesale;FLR025;61;8;11;1005;11055;623,1;143;Mita Corp;Mid. Clients;2;Product 8;10172670,3;SARAJEVO;Bosnia
28,944000000000017;SO - 0001091;25.09.2014;Wholesale;FLR025;61;8;5;180,9;904,5;151,956;5;Blogtags Ltd;Top Clients;8;Product 8;10172670,3;SARAJEVO;Bosnia
906,9119999999998;SO - 0001116;27.09.2014;Wholesale;FLR025;61;1;8;2519,2;20153,6;1612,288;41;Pixoboo Corp;Top Clients;25;Product 1;9446611,40000001;SARAJEVO;Bosnia
70,618;SO - 0001322;25.10.2014;Wholesale;FLR025;61;15;12;207,7;2492,4;137,082;36;Trunyx Ltd;Top Clients;16;Product 15;10747791,6;SARAJEVO;Bosnia
377,0759999999999;SO - 0001897;30.12.2014;Wholesale;FLR025;61;12;6;897,8;5386,8;520,724;157;Flipstorm Group;Mid. Clients;51;Product 12;10660912,7;SARAJEVO;Bosnia
328,16599999999994;SO - 0002082;15.01.2015;Wholesale;FLR025;61;3;6;1058,6;6351,6;730,434;144;Wordpedia Ltd;Top Clients;12;Product 3;10374661,9;SARAJEVO;Bosnia
91,38799999999999;SO - 0002167;25.01.2015;Wholesale;FLR025;61;3;12;207,7;2492,4;116,312;67;Skyble Corp;Top Clients;12;Product 3;10374661,9;SARAJEVO;Bosnia
86,564;SO - 0002443;27.02.2015;Wholesale;FLR025;61;2;7;254,6;1782,2;168,036;112;Skiptube Ltd;Mid. Clients;35;Product 2;10711068,9;SARAJEVO;Bosnia
798,1709999999998;SO - 0002684;02.04.2015;Wholesale;FLR025;61;8;5;2418,7;12093,5;1620,529;31;Golden Corp;Top Clients;36;Product 8;10172670,3;SARAJEVO;Bosnia
2416,154;SO - 0002756;10.04.2015;Wholesale;FLR025;61;10;5;6358,3;31791,5;3942,146;119;Livepath Corp;Mid. Clients;5;Product 10;10736750;SARAJEVO;Bosnia
103,17999999999999;SO - 0002867;24.04.2015;Wholesale;FLR025;61;2;5;187,6;938;84,42;72;Wordware Company;Mid. Clients;15;Product 2;10711068,9;SARAJEVO;Bosnia
563,805;SO - 0002904;27.04.2015;Wholesale;FLR025;61;4;6;1105,5;6633;541,695;116;Epic Group;Lower Clients;44;Product 4;10834576,7;SARAJEVO;Bosnia
